tweet_id,tweet_id.1,screen_name,time_posted,content,flagged,ari
937,5,Destiiny03,2018-04-30 19:03:00,Why does everyone want a baby already.... why can’t we just enjoy being young 🙃,0,0
510,73,SchnaubertM,2018-03-16 04:13:08,"@gr8tjude @bgood12345 Where is that asshole mueller, he’s lied under oath, they ruined Flynn over lies, o but not a demaroid, sick of this on going crap mueller is pulling, fire that guy, all the money that is wasted in Washington would build Kate’s wall",0,0
663,1,ABQJournal,2017-12-24 14:00:46,Aggies upset No. 6 Miami in Hawaii  https://t.co/l4YQgKDzhk  https://t.co/qUY4Owfbx4,0,0
507,70,SchnaubertM,2018-03-16 04:18:57,"@TomFitton California is really turned upside down , what is going on out there does anybody in California give a shit about their lives or their kids, keep putting these cockroaches in charge , now you are a shithole",0,0
1062,18,beast94,2018-05-13 20:50:38,Daaaammmmmmmm!!!!!!!!!!😂😱  https://t.co/BNKyIbSGMb,0,0
798,7,ChipChilders33,2018-01-13 11:32:42,@ThatGuyCaleb_ Lmao that was like one stupid group?? Y’all been vandalizing looting and terrorizing people since he started bro!! We at least stopped 😂,0,0
891,5,NickieBryar,2018-01-23 14:21:42,"Yay! I love hearing one of my favorite people, @dannavarro ‘s music on my favorite channel, @sxmOnBroadway !!! #WeBelong  https://t.co/ZisqvKpwPV",0,0
870,64,WBAY,2018-01-18 17:56:00,Wisconsin bill would help first responders dealing with PTSD  https://t.co/bPJP5Nxznx,0,0
669,7,ABQJournal,2017-12-24 10:18:30,"Man shot dead after breaking into home, APD says  https://t.co/qy8l9Letjo  https://t.co/9vAQekKwRx",0,0
15,15,TheNewErikT93,2017-12-13 19:27:00,Whats Lebrons shooting percentage excluding lay ups?,1,0
298,749,Pinche_Whiteboy,2019-07-29 22:34:00,"I’ve kept quiet about everything regarding Adam. I left his band to focus on myself more. 
At one point, I didn’t hit him up for 2 weeks. That was my fault. At the same time, 2 of my friends were threatening to kill themselves.",1,1
789,38,WGXAnews,2018-01-15 10:31:00,Macon church celebrates MLK Day with 28th annual breakfast  https://t.co/cDzXTqbvy2,0,0
185,211,dayygo100,2018-04-25 18:35:00,"Sniper gang rah, rah!",1,0
825,19,WBAY,2018-01-22 16:34:01,"Manawa woman, 24, died in crash after losing control on Waupaca County highway. Manawa-area woman and 1-year-old boy in the other car survived:  https://t.co/0C2gFMqpUu",0,0
1312,1,Dansoffthewall,2018-06-13 08:53:10,"And I don’t hate you girl, I just hate that I love you.",0,0
912,16,MikeNitzel,2018-01-23 15:34:57,#ENOUGH,0,0
681,19,ABQJournal,2017-12-23 08:00:51,"COMING ON CHRISTMAS: The best work from our photographers from this year and years past. You can find more in Monday's paper, or online here:  https://t.co/zaISCBjaWC  https://t.co/VGHVtgR3ei",0,0
1206,15,DaddyRodge_,2018-04-25 16:01:16,I always come out sad af.. lmao  https://t.co/4glk6EtsrF,0,0
557,35,MayraWestAf,2018-04-09 23:23:55,My friends are so down for me it’s crazy,0,0
260,711,currently_vexed,2019-07-08 18:45:00,"poem #4:
(Fuckity, fuck, fuck)

GUESS WHO GETS
NO FUCKING RIGHTS
MY DAD THAT'S WHO
I'M GONNA START A FIGHT 

THIS FUCKING MAN 
IS ON MY NERVES
I'M GOING TO DIE 
AND NOBODY CARES

ALL I WANT 
IS SOME FUCKING SLEEP
BUT I'M KEPT 
FROM COUNTING SOME FUCKING SHEEP",1,0
1119,75,beast94,2018-03-27 23:45:03,Real Question? Forest Hill Drive Or  Carter 4 Which one do u choose?,0,0
530,8,MayraWestAf,2018-04-11 23:43:04,Someone tell Elijah to shut the fuck up,0,0
1152,8,teehattt,2018-05-19 10:21:53,For giggles I attempted to lay flat on my stomach. Yeah. No longer possible 😩,0,0
1191,0,DaddyRodge_,2018-04-26 12:43:32,@calvillo_420 igual,0,0
405,856,AunistyN,2019-09-08 03:14:00,im so sick of this shit. https://t.co/Wy7ovKKjMm,1,0
922,9,Kimberly69_,2018-01-26 19:33:23,While u think ur gold n shit u looking like Cole slaw,0,0
988,56,Destiiny03,2018-04-19 17:38:32,I have to remind myself that’s it’s okay to fail sometimes... I’m only human.,0,0
845,39,WBAY,2018-01-20 08:20:53,UPDATE: @jimmyjohns has stopped serving sprouts as a precaution  https://t.co/ryeSBto9eX,0,0
580,58,MayraWestAf,2018-04-06 17:18:28,There’s just so many problems going on in my life right now,0,0
709,47,ABQJournal,2017-12-20 20:05:04,UNM event aims to plug the brain drain  https://t.co/DmY0ST1GOx  https://t.co/3FFNiWtJ10,0,0
1028,2,jeffrey_poe,2018-02-23 15:18:11,Update: I received an internship offer from a minor league football team and also am being considered for a few other internships! God is great! 🙏🏼🙏🏼  https://t.co/BzGAPfzGRn,0,0
714,52,ABQJournal,2017-12-20 15:15:13,Congress deals pair of blows to 'Obamacare'  https://t.co/GuEedseXaZ  https://t.co/xp0nFPXPd4,0,0
33,33,ABQJournal,2017-12-19 09:51:00,"Student in Hobbs High School shooting hoax may face charges
https://t.co/x2LaW1SkRq https://t.co/3Do0CDfgwf",1,0
123,123,ObrianHouston,2018-02-03 16:59:00,"My girl was shot this morning. Brian and I got her when she was 6 weeks old. She is
now 9 years old. She is good... https://t.co/ixwT2OhHyA",1,0
597,75,MayraWestAf,2018-04-05 08:55:39,Honestly nolen is cute af and looks just like his dad so I’m not even mad he doesn’t look like me but if the next one don’t look like me I’m giving it away idc  https://t.co/yYWcB6SrAv,0,0
1270,19,AliyahRenee_,2018-06-03 17:26:21,Why does my $12 salmon taste better than my $20 salmon????,0,0
1221,0,vja3000,2018-05-25 05:44:05,"@davidhogg111 No, David. Our Constitutional rights, including our second amendment, will still be in tact when you can no longer can yourself a young man. Many have tried to destroy our rights before you, mostly foreign entities of course, and have all failed.",0,0
673,11,ABQJournal,2017-12-23 18:58:35,Aggies pull out one-point win in Hawaii  https://t.co/H4VcQUiYLc  https://t.co/6YxfBufWlg,0,0
263,714,Riverdeboz,2019-07-11 02:02:00,"@Jerblaine Notice how he loses it when a woman laughs. 

Proof yet again. A man is afraid that women will laugh at him. 

A woman is afraid a man will kill her. 

This guy can’t contain his hatred of women because he can’t get laid. Therefore all women are bitches and need to STFU. #scary",1,0
925,12,Kimberly69_,2018-01-26 17:38:08,I think u stare at ur self &amp; you see things,0,0
655,12,ReginaldDerrett,2017-12-16 11:13:46,THIS WHITE WOMEN IS SPEAKING SOME TRUTH!  https://t.co/UpYIDVly0L via @YouTube,0,0
1136,92,beast94,2018-03-15 23:06:56,Facts!👏👏👏  https://t.co/ty19jIaEMM,0,0
970,38,Destiiny03,2018-04-24 17:37:28,@caitlynn_wright I love you babesss💓,0,0
25,25,_AnnaMarie_11,2017-12-15 11:19:00,I literally thought I was going to die yesterday from how awful I felt,1,1
886,0,NickieBryar,2018-01-27 08:07:30,"@shinybootz @harpersbazaarus Yeah, but if you look to see the list of stuff in it, it’s not anything I’d really want...",0,0
383,834,Bron_Gottii,2019-08-27 15:21:00,It’s a active shooter in Danville 🤔,1,0
797,6,ChipChilders33,2018-01-13 11:36:12,@ThatGuyCaleb_ Okay but there was little protest on our part nothing compared to Democratic Party protesting. There is a difference between protest &amp; riot,0,0
289,740,estefaniaday,2019-07-26 22:58:00,touch my daughter and I stg I’ll put you in jail where you’ll be raped in your ass 😤 https://t.co/lzRR00RohY,1,0
755,4,WGXAnews,2018-01-16 12:57:42,"Gov. Deal praises budget growth, education increases at state meeting  https://t.co/flbzSURtqZ",0,0
1040,4,Taylorl1219,2018-03-09 18:37:26,I just want to see grayson tripping people in the nba already,0,0
1133,89,beast94,2018-03-16 13:35:36,I knew it would come a day that all hell would break lose feel like im in a movie 2Pac when he was in juice! 💯,0,0
820,14,WBAY,2018-01-22 19:48:37,"Neil Diamond, diagnosed with Parkinson's, cancels 50th anniversary tour and announces he's retiring from concerts:  https://t.co/typSFXsAIi",0,0
711,49,ABQJournal,2017-12-20 18:54:17,UNM women will try to prevent Lamar from stealing the show  https://t.co/HBLBXkxVS7  https://t.co/wJ199V1O2p,0,0
570,48,MayraWestAf,2018-04-09 08:10:42,So I overslept.... but guess what???? Class is canceled ☺️,0,0
425,876,HawkeyeBrooke,2019-09-22 20:25:00,"Someone call the police. I was all in thinking it was a fruit pizza, but there is CHEESE on this. 🤢 https://t.co/IZsYr6pQs9",1,0
1029,3,jeffrey_poe,2018-02-23 04:47:26,"Meeting with college, minor league, and professional teams today. Hoping to get some internship offers but most importantly meet new connections and expand my network 🙏🏼🙏🏼",0,0
153,164,teehattt,2018-03-23 06:10:00,"@hotandhumid definitely! I’m terrified of the first time something big does but also
tired of paying my landlords mortgage haha",1,0
1075,31,beast94,2018-05-05 22:38:36,@ImTwayne Do it in the finals then we will see till then 🤷🏿‍♂️,0,0
1154,10,teehattt,2018-05-17 06:18:11,Of course the day I have jury duty my morning sickness is being a little bitch. If y’all hear about some chick puking in court it was me,0,0
749,18,kbreed89,2018-01-06 16:29:26,Finished Maus I! ✔️Book you can finish in a day ✔️Graphic novel ✔️Book set in a different country ✔️Book you started but never finished (until today!),0,0
356,807,Mxkkie,2019-08-23 23:42:00,We hate you too https://t.co/8gkBmLZV4X,1,0
194,224,SheriffRicStaly,2018-05-09 20:16:00,"Lethal doses of heroin are circulating in Flagler County. Don't become a victim of an
overdose. Turn in the heroin to the Sheriff's Office no questions asked. Send tips to
TIPS@flaglersheriff.com or call Crime Stoppers. https://t.co/aV9TO4KP0m",1,0
485,48,SchnaubertM,2018-03-17 06:37:47,"@nancylee2016 @cinrui @denvernight Another inside iBUMa person , almost everybody around iBUMa is a f!n criminal, good job iBUMa",0,0
907,11,MikeNitzel,2018-01-25 08:17:19,Morning Greeter training this morning at TJ. #TLIM #ThisHouseRocks @TheLeaderinMe @R_I_Schools  https://t.co/p9uULCIBuP,0,0
296,747,DuckyHeller,2019-07-28 21:30:00,"Never heard of this shooting, wild 20+ years later and it's still this big of a problem that incidents like this just get forgotten in time https://t.co/rPXPD5elMv",1,0
990,58,Destiiny03,2018-04-19 06:47:48,You are motivated to squeeze every possible drop of magic out ... More for Leo  https://t.co/L4wFMW6XTz,0,0
410,861,zmelot18,2019-09-11 23:06:00,@PastorMarkFnd @AB84 PRIESTS RAPE KIDS so A pastor is not helping his case😂😂😭😭😭 “Man Of God” 🤣🤣,1,0
670,8,ABQJournal,2017-12-24 09:36:05,Ladder Ranch 'a biologist's dream'  https://t.co/77SNO3gAZU  https://t.co/xFyegUMSy3,0,0
1144,0,teehattt,2018-05-23 16:37:00,"I’m on to you, kid. 👀  https://t.co/9Z3uO7S8gv",0,0
226,267,ScottLeeCupp,2018-05-27 15:42:00,"@abc13houston He'd get raped and hung out to dry in prison. 90 days house arrest will
serve him right. BUT, he is still a nuisance and a freak.",1,0
23,23,ReginaldDerrett,2017-12-15 08:11:00,"Tupac Murder Weapon Was Found, Current Location a Mystery via @TMZ
https://t.co/cfhpHwQ47m https://t.co/GpSJEqiEW8",1,0
211,247,LeoTheLion_11,2018-05-21 19:04:00,"It’s crazy how an alarm goes off in my highschool and the first thing everyone thinks of
is a school shooter, crazy how modern society is right? Crazy.",1,0
897,1,MikeNitzel,2018-01-28 14:26:17,@BMSscienceteach @bakerhhhs I was in college and in my apartment. Getting ready to head off to class when I flipped on the TV and I think it was Dan Rather on the tube talking about paramedics possibly parachuting into the water or some such nonsense. Knew immediately something had gone terribly wrong.,0,0
409,860,CashWRLD,2019-09-10 21:37:00,Count your days https://t.co/4zrvwDSlcu,1,0
286,737,katy77539,2019-07-26 05:18:00,@emicrystal @TheJusticeDept When raped it's a different ball game or incest for that matter.,1,0
456,19,SchnaubertM,2018-03-18 05:21:42,"@GovMikeHuckabee @MadBarbi @GenFlynn Give him his money back and put mueller in jail for falsifying the charges against Flynn , how they can ruin someone and just think nothing about it pisses me off , they need some of their own medicine, but we have gutless republicans that won’t stand up",0,0
1187,14,yungmasedgod,2018-04-20 10:12:51,"alex, are you aware that today is the weed day  https://t.co/8RoTU0pGsH",0,0
55,55,daaiirm,2017-12-21 09:30:00,ima send my baby bomb selfies to wake up to  brb,1,0
339,790,gabylovesonic,2019-08-20 13:08:00,@Izuki67545946 I looked at the news and I saw nearby there was an assault so idk if they were searching for a man but it went on for an hour but I fell asleep eventually,1,0
229,270,TrillaLikGdzlla,2018-05-29 17:29:00,"Let the haters hate, they're full of envy, but you gon watch me stack this money while I
kill her in the bed sheets, Oo that jeleousy finna get you killed, that's that broke nigga craving,
what you can't have, but keep coming at me wrong, I'll hit you with some blessings. #yuh",1,0
326,777,No_x_o_x_Os,2019-08-17 22:57:00,if jisung touched his hair istg I’m actually going to die Chan hair better be black and never see bleach for months https://t.co/vovPmqReZ7,1,0
1285,14,SOSA_CB_,2018-06-05 14:28:24,@jfd770 @crayyyyyg @JoyfulRebelFilm @johanbakerr @plains__ @WhatGattusoMad @Reflog_18 @stephenasmith @maxkellerman And I guarantee ibaka and valen( center for raptors) have better defense than Bell and looney so if he can attack on them why is he relying on threes vs looney and bell?,0,0
601,79,MayraWestAf,2018-04-04 22:18:23,Yay posty  https://t.co/9P0MttqlWE,0,0
790,39,WGXAnews,2018-01-15 10:17:43,@GDOT_I75_S_GA accident I 75 Northbound Near Highway 155 in Henry County,0,0
975,43,Destiiny03,2018-04-23 19:32:47,Celebrating 4/20 a little late bc I didint have time to this weekend....:),0,0
1066,22,beast94,2018-05-11 12:54:51,Man it feels good to be off frfr!💯,0,0
403,854,qinyogirlsmouth,2019-09-07 15:22:00,they was shooting bird shots shut up. https://t.co/2tztf9ge8C,1,0
107,107,NickieBryar,2018-01-23 14:11:00,"@ChristinePedi 1/10 - CSUSan Bernandino: shots fired off campus, hit window on
campus 1/10 - Coronado Elementary, A… https://t.co/aQomE6YOWF",1,0
167,185,ChiefRunWifBeer,2018-04-06 20:27:00,3 seconds in my house and I'm taking shots already.,1,0
667,5,ABQJournal,2017-12-24 11:32:17,Ex-business partner says Donisthorpe 'was really slick'  https://t.co/L8qRYus5DI  https://t.co/3uWUFBKclf,0,0
863,57,WBAY,2018-01-19 09:39:55,"WASHINGTON (AP) - AP source: Trump phones Senate Dem leader Schumer, invites him to White House to try to reach deal to avert shutdown.",0,0
1102,58,beast94,2018-04-08 17:41:22,Sept. 6th yall be ready tape coming fashow!💯,0,0
767,16,WGXAnews,2018-01-16 03:14:26,Butts County Sheriff's Office investigate a homicide  https://t.co/hyiyZh2aZ4,0,0
455,18,SchnaubertM,2018-03-18 05:25:05,@zypldot @pgrlegacy @Lrihendry @realDonaldTrump @HillaryClinton Go pick out your rope bitch,0,0
117,117,Destiiny03,2018-01-27 20:13:00,@samuel_lozano3 Shooting,1,0
884,78,WBAY,2018-01-18 03:11:36,"“They were just like any ordinary family,” said Betty Turpin, the 81-year-old mother of David Turpin.   https://t.co/hSN50LOWbE",0,0
465,28,SchnaubertM,2018-03-17 18:21:59,@Education4Libs They are sure hiding something,0,0
678,16,ABQJournal,2017-12-23 10:47:33,Emptying the notebook: Odds and ends after UNM’s win over Prairie View A&amp;M  https://t.co/pvbXr2jOxn  https://t.co/Nl0dN316oW,0,0
883,77,WBAY,2018-01-18 03:18:38,Coming up on Action 2 News This Morning  https://t.co/lP4ABS00H5,0,0
735,4,kbreed89,2018-01-09 19:26:40,"“Araby” by James Joyce “I had hardly any patience with the serious work of life which, now that it stood between me and my desire, seemed to me child’s play, ugly monotonous child’s play.”",0,0
151,160,dollie_bri,2018-03-21 22:36:00,Trying not to have a mental breakdown atm,1,0
1246,5,antiquetrucker,2018-05-27 21:46:50,@WGAL Worse yet they may actually have found particles of meat in it!!,0,0
1020,8,KaylaAnaleigh,2018-02-11 18:44:20,i appreciate all the people who randomly call/ft me just to talk,0,0
113,113,SchnaubertM,2018-01-27 03:53:00,"@Thomas1774Paine They can go to jail for straws but if you’re an illegal you can murder
somebody and walk Free, wha… https://t.co/oOfVuXDDtd",1,0
1212,1,SheriffRicStaly,2018-05-13 06:31:11,A special thank you to the FCSO team that came out to support and participate with the Special Olympics.  Our employees and volunteers have such caring hearts it's my honor to lead such a community oriented team!  https://t.co/BqgqaCPYKQ,0,0
695,33,ABQJournal,2017-12-22 10:46:06,UNM men close nonconference schedule vs. Prairie View tonight  https://t.co/2ZZ4Cg3vlU  https://t.co/pLtG7inGVF,0,0
980,48,Destiiny03,2018-04-22 06:47:19,"It’s as if someone has turned on the lights in your playroom, ... More for Leo  https://t.co/L4wFMW6XTz",0,0
1267,16,AliyahRenee_,2018-06-04 08:53:33,I want a new car 🤔,0,0
606,84,MayraWestAf,2018-04-04 20:28:57,With the hoes I got the worst rep,0,0
308,759,ShannyGasm,2019-08-12 00:45:00,@Kyle8315 Take you out for doughnuts!!,1,0
81,81,aidencruz62,2018-01-12 11:00:00,@CoryxKenshin Let him have it bud,1,0
1024,12,KaylaAnaleigh,2018-02-10 20:58:28,yeah Joanie loves Chachi but does Chachi give a flying fuck about Joanie,0,0
746,15,kbreed89,2018-01-07 08:37:50,I got 11 out of 14! How do you measure up?  https://t.co/Dww9IXGLfb,0,0
641,119,MayraWestAf,2018-04-02 10:24:55,Omg I’m graduating in a month and I am so nervous?? What am I doing with my life next,0,0
943,11,Destiiny03,2018-04-30 13:33:56,I’m so done with ppl today😂😂😂,0,0
380,831,BrandiStarBrite,2019-08-27 09:39:00,"@SHO_TheAffair Ughh I wanted more Cole on screen 😇😏 he was the best. Smart, thinks ahead &amp; cares about those he loves. Helen needed to get mad like Cole did. She was so passive. That's why Noah think's he can get back w/her. Honestly, I kinda hope Noah's fate ends like Allison's. Kill him off",1,0
630,108,MayraWestAf,2018-04-03 21:15:34,So my hair is black right??? But I dyed it black today,0,0
742,11,kbreed89,2018-01-07 15:11:50,"Now it’s time for Harry Potter and the Sorcerer’s Stone! While I am reading mainly books I have never read (and I have read this book many times), I have not had the chance to read my illustrated Harry Potter books. Maybe a little cheating... but it’s still reading right? 😉  https://t.co/uCvGomRLdp",0,0
346,797,No_x_o_x_Os,2019-08-21 10:40:00,Because my hair is fading and I’m having a mental breakdown we’re going to the store after school and dying my hair over the weekend https://t.co/UHIZ6lkbvf,1,0
905,9,MikeNitzel,2018-01-26 06:09:28,"Good morning, PLN! Let's be awesome today!",0,0
551,29,MayraWestAf,2018-04-10 13:24:43,I consistently give nolen hugs and affection and ask him how he feels and what he needs so he can be good at communicating his emotions when he is older and showing his emotions. Men who can’t do that are simply trash. No one should always have their guard up.,0,0
747,16,kbreed89,2018-01-06 21:57:39,“The Story of an Hour” by Kate Chopin “There would be no powerful will bending hers in that blind persistence with which men and women believe they have a right to impose a private will upon a fellow-creature.” (57),0,0
499,62,SchnaubertM,2018-03-16 04:27:42,@AlwaysActions @BarbMuenchen @steph93065 @ChristieC733 @KazmierskiR @DonnaWR8 @bfraser747 @VFL2013 @RodStryker @Veteran4Trump @TruckerBobS They need to cut his dick off,0,0
160,176,EricHeggie,2018-03-30 18:56:00,"There is a fire at Ludlow Taylor Elementary off 7th St NE in DC, right near Capitol Hill
and the H St Corridor https://t.co/L6kCnRDPzT",1,0
1149,5,teehattt,2018-05-21 18:25:11,"I appreciate opinions, however I do not appreciate being belittled.",0,0
575,53,MayraWestAf,2018-04-07 19:28:48,Lmaoooooo 😂😩 I’m sorry I have too many feelings... you just end up making fun of me anyways :(  https://t.co/kMDmDKvIDD,0,0
429,880,kmoezz,2019-09-24 20:25:00,“Please Mr Synder.. we hate you” https://t.co/3j87a3iedp,1,0
116,116,HobbsPolice,2018-01-27 19:39:00,"The Hobbs Police Department is currently investigating a shooting that occurred at the
Chili’s Restaurant.... https://t.co/HWKvo00db3",1,0
290,741,TheFenixxer,2019-07-26 23:57:00,"@FOX26Houston Remember kids, when you’re running from the shooter and you feel a strong hit on your backpack just drop on the floor while looking at the floor and don’t move.",1,0
420,871,lillianbescher,2019-09-19 13:51:00,i have been at the beach all week and next week is going to kill me,1,0
1231,10,vja3000,2018-05-24 10:20:37,"@bmsnews Yes, let's do take a moment to contemplate a possibility. Is it possible we might have a cure for this disease &amp; for other diseases, had we not aborted so many potential curer's, discovers &amp; inventors over the many years gone by?",0,0
500,63,SchnaubertM,2018-03-16 04:27:06,"@AlwaysActions @BarbMuenchen @steph93065 @ChristieC733 @KazmierskiR @DonnaWR8 @bfraser747 @VFL2013 @RodStryker @Veteran4Trump @TruckerBobS Cut his f!n balls off, Dems will probably let him free if he’s in California",0,0
978,46,Destiiny03,2018-04-23 13:15:17,I really need friends to party with🙃,0,0
946,14,Destiiny03,2018-04-29 16:04:27,Last week of college and I couldn’t be any happier 😭 😁,0,0
621,99,MayraWestAf,2018-04-04 08:09:34,I feel so sick,0,0
688,26,ABQJournal,2017-12-22 16:59:56,"Man shot, killed, by Farmington officer identified  https://t.co/D5CaySu4fW  https://t.co/KLlswKm20f",0,0
492,55,SchnaubertM,2018-03-16 05:45:26,@realshady8kers Flake is just that a democrat snow FLAKE,0,0
481,44,SchnaubertM,2018-03-17 06:42:29,"@FoxNews @foxnewsnight Well you didn’t know him to good did you, he’s really a cockroach",0,0
234,275,AliyahRenee_,2018-06-02 19:24:00,"Wow I forgot to put on deodorant (this is becoming very common) and out of
curiosity I smelled my pits to see if I’ve been killing ppl all day and there was NO smell. Like at
all. I’m blaming this on completely cutting meat out of my diet. I never use to be like this.",1,0
20,20,RicardoNino2,2017-12-15 00:06:00,G Eazy fucking murdered his album. Don’t @ me. I don’t wanna hear it,1,0
589,67,MayraWestAf,2018-04-05 22:07:30,I start my birth control tmw and I’m so nervous for all the side effects but I also don’t want anymore nolens 😩,0,0
1140,1,BroadmoorSchool,2018-03-22 17:49:42,Today our students had the opportunity to get loose during our SAT-10 Pep Rally. #PowerWithin  https://t.co/qaJTuCc1ry,0,0
295,746,valkyries_queen,2019-07-28 07:35:00,I shouldn’t have changed my layout I’m gonna kill myself,1,0
1299,28,SOSA_CB_,2018-06-05 11:01:37,"@aboogie728 @nathan031599 @TBEScuffable If Lebron knew how to use his supporting cast or Lue could actually coach he would be straight this NO HELP NARRATIVE is starting to kill me he’s forcing people to shot threes you’re not gonna out shoot the Warriors game 7 vs Rockets showed that, 1 pass from LBJ then shoot isn’t",0,0
404,855,JuniorMontanaa,2019-09-07 18:03:00,@shmurda434 Yeah shooting ass tho,1,0
554,32,MayraWestAf,2018-04-10 12:14:02,So nolen and me are chillen at home and I’m obviously not wearing pants and he just walked behind me and said “haha nice bumbums” 😂😩,0,0
505,68,SchnaubertM,2018-03-16 04:21:20,@phil4gop Get outta here and take your brain dead demaroids w you,0,0
643,0,ReginaldDerrett,2017-12-19 18:08:24,Don't Challenge The Security Guy To Dance !!! #Topbuzz  https://t.co/3Fd0v9oYc8,0,0
144,150,beast94,2018-03-16 14:39:00,"Hope l don't feel like l have to murder a nigga witness it but never act like u heard of a
nigga Grrrr..",1,0
1085,41,beast94,2018-05-03 05:16:17,Yoo time for work!,0,0
285,736,EasyOperator,2019-07-25 22:44:00,@gethoht @SBANYPD Are you going to shoot it out of your vagina?,1,0
1084,40,beast94,2018-05-03 16:46:39,I’m just ridin slidin dippin and trippin a young nigga really just living💯,0,0
134,137,highaltitudehighoptics,2018-02-23 20:56:00,"Came across this old beauty while shooting a large property today. I love the American
flag on the side! #farmlife #dronepic #dronephotography #dronestagram #drones
#djiphantom4pro #dji #spectrumgrades #redbarnfarm #chevron #oldglory #americanflag
#highaltitudehighoptics",1,0
59,59,MayraWestAf,2017-12-23 18:10:00,I lost my real gold hoops last night and I am heart broken my mom is gonna kill me,1,0
1262,11,AliyahRenee_,2018-06-04 13:57:57,The black folks that are always screaming how racist while folks are are JUST as racist. Y’all annoy the fuck out of me.,0,0
371,822,BrandiStarBrite,2019-08-26 07:21:00,"Right!? I mean they didn't even really tell us ANY DETAILS about his death. How? Who? What happened? When he felt comfortable with himself &amp; new lover, 12 mins later they kill him off! Ughh. Asshole or not, I like the actor playing Monty, &amp; wanted to see it play out after HS https://t.co/mtyhB8qfhv",1,0
1192,1,DaddyRodge_,2018-04-26 12:40:28,@calvillo_420 poquito guey,0,0
599,77,MayraWestAf,2018-04-04 22:47:38,Does anyone have a prom dresss for borrowing purposes,0,0
1125,81,beast94,2018-03-21 23:58:54,Twitter wassup?,0,0
149,156,leacountydems1,2018-03-21 04:42:00,"Austin bomb suspect blows self up during police confrontation
https://t.co/wPXM6Mz9IM via @nbcnews",1,0
846,40,WBAY,2018-01-19 20:12:09,"Senate rejected the House bill that would avert a government shutdown, but senators are still negotiating for a Plan B. Nobody's turning out the lights yet  https://t.co/8K7IntZcmk",0,0
652,9,ReginaldDerrett,2017-12-16 20:50:05,@bl0ndbtch You got me bae,0,0
933,1,Destiiny03,2018-05-01 12:20:35,I really need to take a guy to the gym to keep weirdos away.... anyone down to pretend to be my boyfriend? 😂,0,0
523,1,MayraWestAf,2018-04-12 15:49:40,What the fuck.....  https://t.co/AYMrKXeR3D,0,0
1159,15,teehattt,2018-05-16 15:12:38,Update: still a penis,0,0
622,100,MayraWestAf,2018-04-04 08:09:25,"Nothing reallly hurts my feelings anymore.... I just be like “damn again? Ok, cool”",0,0
417,868,kennedysara__,2019-09-17 16:01:00,I’m watching the OJ series and I can’t believe he really got away with murder lol,1,0
538,16,MayraWestAf,2018-04-11 09:58:35,All my hoes come back.... I just playing when I was curving y’all,0,0
306,757,Dom22_1,2019-08-01 09:28:00,“Hope I didn’t just kill him...” it’s never just been about one race 💔 https://t.co/bFe86FhRom,1,0
862,56,WBAY,2018-01-19 10:27:51,LAS VEGAS (AP) - Sheriff: No motive discovered in Las Vegas mass shooting and no charges expected against shooter's girlfriend.,0,0
320,771,TyChxbbs,2019-08-15 08:17:00,@rage_beast12 @xannyhoes Itachi can’t even make a full susano and minato and teleport full nine tail tailed beast bombs,1,0
958,26,Destiiny03,2018-04-27 10:40:35,@suunnieraai @Stayclasssyyy @alleahbaca107 They usually change when it’s too late....,0,0
200,232,littleponcho66,2018-05-15 21:23:00,"@wntrkwl @ayankowsky @barrycunningham @chelseahandler By god you attack me
with a grenade and I’m gonna shoot your ass! Murder? Try self defense!!",1,0
1186,13,yungmasedgod,2018-04-20 10:21:26,here’s my specific brand of white  https://t.co/xR7iw57aeI,0,0
491,54,SchnaubertM,2018-03-16 05:46:15,@RealSaavedra @dddaniel059 Dammit man,0,0
279,730,erin_mck_ohara,2019-07-22 21:42:00,@GonzalezMicah bro all i did was threaten to kill you????,1,1
830,24,WBAY,2018-01-22 09:50:32,"WASHINGTON (AP) - More than enough senators have voted to advance bill ending government shutdown, vote still underway.",0,0
126,126,TheNewErikT93,2018-02-10 01:27:00,"I bomb atomically Socrates' philosophies and hypotheses Can’t define how I be
dropping these mockeries Lyrically pe… https://t.co/1cFAZRp17C",1,0
1093,49,beast94,2018-04-20 16:45:29,None of his albums suck either!,0,0
416,867,donato_pacifico,2019-09-17 11:43:00,@TheOnion If the Dems would just work with us I think we could bomb the Isaacasons.,1,0
620,98,MayraWestAf,2018-04-04 08:45:07,Watching the sandy hook interviews in class and I’m literally crying like a baby,0,0
442,5,SchnaubertM,2018-03-18 07:47:49,"@RandPaul @jaketapper @CNN @margbrennan @CBSNews We are talking about terrorists right rand Paul? The ones trying to kill Americans , and sounds like you are taking their side, but you would, your another republican that might as well be a demaloon",0,0
860,54,WBAY,2018-01-19 13:51:19,Police arrested the mother's boyfriend; the baby was airlifted to a Milwaukee hospital:  https://t.co/iwdwdFVSYX,0,0
483,46,SchnaubertM,2018-03-17 06:41:00,"@Thomas1774Paine Wtf is he doing in Texas , get out of there",0,0
1076,32,beast94,2018-05-05 22:30:49,#HappyCincoDeMayo to my fellow Latinos 👏,0,0
930,3,Kiiirsten_C,2018-01-26 22:20:25,I’m so sore 😶😂,0,0
1067,23,beast94,2018-05-09 13:02:53,@OnlyHipHopFacts Yess,0,0
